@RELATION PROMISE-unified-class.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE wmc NUMERIC
    @ATTRIBUTE dit NUMERIC
    @ATTRIBUTE noc NUMERIC
    @ATTRIBUTE cbo NUMERIC
    @ATTRIBUTE rfc NUMERIC
    @ATTRIBUTE lcom NUMERIC
    @ATTRIBUTE ca NUMERIC
    @ATTRIBUTE ce NUMERIC
    @ATTRIBUTE npm NUMERIC
    @ATTRIBUTE lcom3 NUMERIC
    @ATTRIBUTE loc NUMERIC
    @ATTRIBUTE dam NUMERIC
    @ATTRIBUTE moa NUMERIC
    @ATTRIBUTE mfa NUMERIC
    @ATTRIBUTE cam NUMERIC
    @ATTRIBUTE ic NUMERIC
    @ATTRIBUTE cbm NUMERIC
    @ATTRIBUTE amc NUMERIC
    @ATTRIBUTE max_cc NUMERIC
    @ATTRIBUTE avg_cc NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0.632576,10,10,10,0.197309,0.301587,44,38,1,1,1,21,5,3,4,9,29,0.736842,0.338542,65,64,14,5,0.338542,65,1,1,0,0,1,127,223,6,7,6,6,20,1,18,5,31,48,1,28,5,127,223,6,7,6,6,20,1,18,5,31,48,1,28,5,20,2,0,6,37,88,1,5,18,0.763157895,348,0.833333333,1,0.392857143,0.36,1,6,16.1,2,0.9,true
    0.26875,1,1,1,0.0990099,0.147541,10,9,1,1,1,12,3,4,3,6,17,0.5,0.347368,33,31,5,5,0.347368,33,1,1,0,0,1,62,101,2,4,2,3,11,1,9,1,22,18,1,19,1,62,101,2,4,2,3,11,1,9,1,22,18,1,19,1,11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,true
    0.247126,1,1,1,0.0943396,0.138462,10,9,1,1,1,13,3,4,5,6,18,0.454545,0.326531,32,32,5,6,0.326531,32,1,1,0,0,1,66,106,2,4,2,3,12,1,10,1,23,21,1,20,1,66,106,2,4,2,3,12,1,10,1,23,21,1,20,1,12,2,0,5,22,54,2,3,10,0.818181818,117,0.5,0,0.55,0.5,1,6,8.583333333,2,0.8333,true
    0.506726,2,2,2,0.165517,0.267606,24,19,1,1,1,13,4,3,4,7,19,0.545455,0.409836,50,49,6,5,0.409836,50,1,1,0,0,1,72,145,5,4,5,3,12,4,10,1,23,24,4,20,1,72,145,5,4,5,3,12,4,10,1,23,24,4,20,1,12,2,0,5,24,46,1,4,10,0.981818182,144,0.2,0,0.55,0.5,1,6,10.58333333,2,0.8333,true
    0.26383,1,1,1,0.0909091,0.139241,12,11,1,1,1,15,3,4,4,6,20,0.538462,0.333333,40,40,7,6,0.333333,40,1,1,0,0,1,80,132,3,5,3,4,14,1,12,2,25,27,1,22,2,80,132,3,5,3,4,14,1,12,2,25,27,1,22,2,14,2,0,5,24,69,2,3,12,0.769230769,155,0.666666667,0,0.5,0.482142857,1,6,9.857142857,2,0.8571,true
    0.225434,1,1,1,0.0917431,0.138462,10,9,1,1,1,13,3,4,2,7,19,0.454545,0.34,34,33,5,6,0.34,34,1,1,0,0,1,66,109,3,4,3,3,12,2,10,1,23,21,2,20,1,66,109,3,4,3,3,12,2,10,1,23,21,2,20,1,12,2,0,5,23,54,2,3,10,0.909090909,117,0.333333333,0,0.55,0.4,1,6,8.5,2,0.8333,true
    0.256158,2,2,2,0.0687831,0.107143,13,12,1,1,1,19,3,6,7,8,26,0.647059,0.339181,58,56,11,6,0.339181,58,1,1,0,0,1,113,189,6,7,6,6,18,1,16,4,29,43,1,26,4,113,189,6,7,6,6,18,1,16,4,29,43,1,26,4,18,2,0,5,30,107,2,3,16,0.794117647,259,0.833333333,0,0.423076923,0.458333333,1,6,13.05555556,2,0.8889,true
    0,0,0,0,0,0,0,0,0,0,0,5,1,4,3,3,8,0,0,0,0,0,5,0,0,2,2,0,0,1,23,28,4,6,1,2,5,1,4,0,30,4,1,26,0,23,28,4,6,1,2,5,1,4,0,30,4,1,26,0,5,3,0,3,8,10,2,1,4,1.25,26,0,0,0.923076923,0.5,1,2,4,1,0.4,true
    0.452128,2,5,2,0.258065,0.319444,24,23,1,1,1,17,3,4,3,5,16,0,0.0632911,5,5,0,9,0.0632911,5,1,1,0,0,1,74,93,2,4,2,3,11,1,8,1,22,23,1,18,1,74,93,2,4,2,3,11,1,8,1,22,23,1,18,1,11,2,0,5,17,25,2,3,8,0.8,126,0.5,0,0.578947368,0.568181818,1,5,10.27272727,3,1.2727,true
    0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,3,8,0.2,0.142857,4,4,1,4,0.142857,4,2,2,0,0,1,24,29,4,6,1,2,5,1,4,0,30,4,1,26,0,24,29,4,6,1,2,5,1,4,0,30,4,1,26,0,5,3,0,2,8,10,1,1,4,1.25,26,0,0,0.923076923,0.5,1,2,4,1,0.4,true
    0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,3,8,0,0,0,0,0,5,0,0,2,2,0,0,1,23,28,4,6,1,2,5,1,4,0,30,4,1,26,0,23,28,4,6,1,2,5,1,4,0,30,4,1,26,0,5,3,0,2,8,10,1,1,4,1.25,26,0,0,0.923076923,0.5,1,2,4,1,0.4,true
    0,0,0,0,0,0,0,0,4,1,1,11,3,19,14,5,15,0.333333,0.333333,26,25,3,6,0.333333,26,1,1,0,0,1,52,80,1,3,1,2,10,1,8,0,21,15,1,18,0,52,80,1,3,1,2,10,1,8,0,21,15,1,18,0,10,2,0,6,18,45,3,3,8,1.111111111,79,0,0,0.611111111,0.525,1,6,6.8,2,0.8,true
    0,0,0,0,0,0,0,0,3,1,1,10,3,2,2,5,14,0.375,0.333333,24,23,3,5,0.333333,24,1,1,0,0,1,48,75,1,3,1,2,9,1,7,0,20,13,1,17,0,48,75,1,3,1,2,9,1,7,0,20,13,1,17,0,9,2,0,4,17,36,1,3,7,1.125,72,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,true
    0.284553,1,1,1,0.0952381,0.134615,10,7,4,1,1,11,3,7,8,5,15,0.444444,0.383721,33,32,4,5,0.383721,33,2,2,0,0,1,53,105,1,3,1,2,10,1,8,0,25,17,1,22,0,53,105,1,3,1,2,10,1,8,0,25,17,1,22,0,10,3,0,8,18,45,6,3,8,1.111111111,86,0,0,0.631578947,0.525,1,6,7.5,2,0.8,true
    0.073692,1,2,2,0.0359281,0.0444444,24,24,2,4,4,49,30,7,4,62,82,0.636364,0.141447,86,58,7,4,0.136508,86,2,2,0,0,1,522,645,213,9,210,5,20,206,10,1,45,217,206,32,1,544,668,215,9,210,5,23,206,13,1,51,224,206,37,1,20,3,0,34,126,130,3,32,10,1.047117794,1170,0.019047619,2,0.558139535,0.161538462,2,7,47,11,2.4,true
    0,0,0,0,0,0,0,0,2,0,0,13,2,1,4,7,20,0.166667,0.149425,13,8,2,10,0.149425,13,1,1,0,0,1,74,92,5,5,5,4,13,2,11,2,24,22,2,21,2,74,92,5,5,5,4,13,2,11,2,24,22,2,21,2,13,2,0,3,24,64,1,2,11,0.883333333,143,0.6,0,0.523809524,0.5,1,6,9.615384615,1,0.7692,true
    0,0,0,0,0,0,0,0,1,1,1,24,4,6,5,13,30,0.3125,0.20625,33,31,5,11,0.20625,33,1,1,0,0,1,127,173,5,8,5,7,17,3,15,2,28,58,3,25,2,127,173,5,8,5,7,17,3,15,2,28,58,3,25,2,17,2,0,8,41,66,4,4,15,0.85,319,0.4,0,0.44,0.31372549,1,6,17.47058824,3,1.2353,true
    0.431574,28,43,43,0.0677401,0.180207,122,122,1,2,1,98,4,7,43,14,109,0.957447,0.575454,919,911,90,4,0.575454,919,1,1,0,0,1,678,1801,89,38,89,37,95,46,93,43,106,163,46,103,43,678,1801,89,38,89,37,95,46,93,43,106,163,46,103,43,96,2,0,9,117,3214,5,4,93,0.981194559,1478,0.483146067,34,0.106796117,0.313684211,1,6,13.46875,3,0.9896,true
    0,0,0,0,0,0,0,0,1,1,1,18,4,4,7,9,23,0.769231,0.471831,67,67,10,3,0.471831,67,1,1,0,0,1,75,162,3,6,3,5,14,1,12,1,25,44,1,22,1,75,162,3,6,3,5,14,1,12,1,25,44,1,22,1,14,2,0,6,33,65,2,4,12,0.743589744,229,0.666666667,0,0.5,0.4,1,6,15.14285714,2,1.0714,true
    0,0,0,0,0,0,0,0,2,0,0,15,2,2,6,5,20,0.928571,0.553846,72,70,13,1,0.553846,72,1,1,0,0,1,58,141,4,6,4,5,15,1,13,3,26,22,1,23,3,58,141,4,6,4,5,15,1,13,3,26,22,1,23,3,15,2,0,4,25,87,2,2,13,0.803571429,143,0.75,0,0.47826087,0.483333333,1,6,8.266666667,1,0.8,true
    0.245283,1,1,1,0.0925926,0.147541,10,9,1,1,1,12,3,4,2,6,17,0.5,0.373737,37,36,5,5,0.373737,37,1,1,0,0,1,62,108,3,4,3,3,11,2,9,1,22,18,2,19,1,62,108,3,4,3,3,11,2,9,1,22,18,2,19,1,11,2,0,5,21,49,2,3,9,0.933333333,106,0.333333333,0,0.578947368,0.522727273,1,6,8.363636364,2,0.8182,true
    0.692042,15,15,15,0.242291,0.363636,55,48,1,1,1,21,4,3,5,7,27,0.736842,0.321429,63,62,14,5,0.321429,63,1,1,0,0,1,133,227,6,8,6,7,20,1,18,5,31,52,1,28,5,133,227,6,8,6,7,20,1,18,5,31,52,1,28,5,20,2,0,5,32,114,1,4,18,0.789473684,357,0.833333333,0,0.392857143,0.45,1,6,16.55,2,0.9,true
    0.528037,2,2,2,0.183206,0.279412,24,19,1,1,1,13,4,3,4,7,19,0.545455,0.361111,39,38,6,5,0.361111,39,1,1,0,0,1,69,131,2,4,2,3,12,1,10,1,23,24,1,20,1,69,131,2,4,2,3,12,1,10,1,23,24,1,20,1,12,2,0,5,24,46,1,4,10,0.818181818,141,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,true
    0.284922,19,19,19,0.056926,0.11811,30,30,1,2,2,41,5,6,20,12,49,0.861111,0.462185,220,203,31,5,0.462185,220,1,1,0,0,1,256,527,24,13,24,12,37,9,35,14,48,83,9,45,14,256,527,24,13,24,12,37,9,35,14,48,83,9,45,14,38,2,0,9,56,511,4,5,35,0.938063063,604,0.625,4,0.244444444,0.239382239,1,6,14.26315789,3,1,true
    0.269896,1,3,1,0.113208,0.177083,18,17,1,1,1,19,4,6,5,8,22,0.538462,0.353333,53,48,7,6,0.353333,53,1,1,0,0,1,97,159,3,5,3,4,14,1,12,2,25,35,1,22,2,97,159,3,5,3,4,14,1,12,2,25,35,1,22,2,14,2,0,8,26,69,4,4,12,0.743589744,187,0.666666667,0,0.5,0.321428571,1,6,12.14285714,3,1.1429,true
    0,0,0,0,0,0,0,0,1,1,1,24,4,5,7,10,27,0.6875,0.425641,83,70,11,5,0.425641,83,1,1,0,0,1,112,216,6,7,6,6,17,1,15,4,28,39,1,25,4,112,216,6,7,6,6,17,1,15,4,28,39,1,25,4,17,2,0,7,32,72,3,4,15,0.791666667,282,0.833333333,0,0.44,0.268907563,1,6,15.23529412,4,1.2941,true
    0.24914,7,29,8,0.190128,0.273481,104,99,3,3,3,75,6,10,32,20,57,0.545455,0.228814,108,100,18,15,0.228814,108,1,2,0,0,2,364,547,12,13,12,12,37,2,32,6,48,163,2,42,6,364,547,12,13,12,12,37,2,32,6,48,163,2,42,6,37,2,0,12,80,470,6,6,32,0.863425926,866,0.833333333,0,0.244444444,0.219594595,1,6,22.08108108,7,1.8919,true
    0.465649,3,3,3,0.121359,0.198113,25,21,1,1,1,19,5,3,5,9,27,0.705882,0.39548,70,69,12,5,0.39548,70,1,1,0,0,1,107,206,7,5,7,4,18,3,16,4,29,37,3,26,4,107,206,7,5,7,4,18,3,16,4,29,37,3,26,4,18,2,0,6,35,37,1,5,16,0.806722689,287,0.571428571,2,0.423076923,0.366666667,1,6,14.55555556,2,0.8889,true
    0.311475,2,3,2,0.184211,0.271429,21,19,1,1,1,14,3,5,5,6,18,0.454545,0.33945,37,37,5,6,0.33945,37,1,1,0,0,1,72,114,2,4,2,3,12,2,10,1,23,23,2,20,1,72,114,2,4,2,3,12,2,10,1,23,23,2,20,1,12,2,0,5,22,46,2,3,10,0.818181818,128,0,0,0.55,0.4,1,6,9.5,2,1,true
    0,0,0,0,0,0,0,0,1,1,1,12,4,2,2,6,16,0.444444,0.354839,33,30,4,5,0.354839,33,2,2,0,0,1,60,107,2,3,2,2,10,1,8,0,25,25,1,22,0,60,107,2,3,2,2,10,1,8,0,25,25,1,22,0,10,3,0,5,24,0,2,4,8,0.666666667,171,0.5,0,0.631578947,0.525,1,6,15.9,2,0.9,true
    0.280112,3,3,3,0.0837696,0.141509,16,15,1,1,1,19,3,4,4,6,24,0.647059,0.385057,67,63,11,6,0.385057,67,1,1,0,0,1,107,191,5,7,5,6,18,1,16,4,29,39,1,26,4,107,191,5,7,5,6,18,1,16,4,29,39,1,26,4,18,2,0,5,28,111,2,3,16,0.776470588,231,0.8,0,0.423076923,0.458333333,1,6,11.55555556,2,0.8889,true
    0.308108,2,3,2,0.1875,0.271429,21,19,1,1,1,14,3,7,6,6,18,0.454545,0.300971,31,31,5,6,0.300971,31,1,1,0,0,1,72,112,2,4,2,3,12,1,10,1,23,23,1,20,1,72,112,2,4,2,3,12,1,10,1,23,23,1,20,1,12,2,0,6,22,46,3,3,10,0.818181818,128,0.5,0,0.55,0.4,1,6,9.5,2,1,true
    0.271777,1,3,1,0.118012,0.175258,19,17,1,1,1,19,4,6,5,8,22,0.538462,0.350993,53,48,7,6,0.350993,53,1,1,0,0,1,98,161,3,5,3,4,14,1,12,2,25,36,1,22,2,98,161,3,5,3,4,14,1,12,2,25,36,1,22,2,14,2,0,8,26,69,4,4,12,0.743589744,188,0.666666667,0,0.5,0.321428571,1,6,12.21428571,3,1.1429,true
    0.254438,1,1,1,0.0900901,0.142857,10,9,1,1,1,12,3,4,2,6,17,0.5,0.378641,39,38,5,5,0.378641,39,1,1,0,0,1,64,111,5,4,5,3,11,4,9,1,22,18,4,19,1,64,111,5,4,5,3,11,4,9,1,22,18,4,19,1,11,2,0,5,21,49,2,3,9,1,109,0.2,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,true
    0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,4,9,1,0.6,27,27,6,0,0.6,27,2,2,0,0,1,18,45,7,7,1,1,5,1,5,0,33,5,4,30,1,18,45,7,7,1,1,5,1,5,0,33,5,4,30,1,5,3,0,2,9,10,1,1,5,1.25,28,0,0,0.96,0.55,1,3,4.4,1,0.2,true
    0,0,0,0,0,0,0,0,1,1,1,24,4,4,3,14,32,0.176471,0.196319,32,25,3,14,0.196319,32,1,1,0,0,1,131,169,7,7,7,6,18,7,16,3,29,56,7,26,3,131,169,7,7,7,6,18,7,16,3,29,56,7,26,3,18,2,0,6,40,103,2,4,16,0.848739496,327,0,1,0.423076923,0.472222222,1,6,16.77777778,2,1.1667,true
    0,0,0,0,0,0,0,0,3,1,1,10,3,4,2,5,14,0.375,0.333333,24,23,3,5,0.333333,24,1,1,0,0,1,48,75,1,3,1,2,9,1,7,0,20,13,1,17,0,48,75,1,3,1,2,9,1,7,0,20,13,1,17,0,9,2,0,5,17,36,2,3,7,1.125,72,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,true
    0.260606,1,1,1,0.0909091,0.147541,10,9,1,1,1,12,3,11,9,6,17,0.5,0.386139,39,37,5,5,0.386139,39,1,1,0,0,1,62,110,3,4,3,3,11,2,9,1,22,18,2,19,1,62,110,3,4,3,3,11,2,9,1,22,18,2,19,1,11,2,0,5,21,49,2,3,9,0.933333333,107,0.333333333,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,true
    0.303867,2,3,2,0.185841,0.271429,21,19,1,1,1,14,3,4,2,6,18,0.454545,0.327103,35,35,5,6,0.327103,35,1,1,0,0,1,72,113,2,4,2,3,12,1,10,1,23,23,1,20,1,72,113,2,4,2,3,12,1,10,1,23,23,1,20,1,12,2,0,5,22,46,2,3,10,0.818181818,127,0.5,0,0.55,0.4,1,6,9.416666667,2,1,true
    0.334526,2,9,3,0.166667,0.275449,46,46,5,2,2,37,5,4,2,10,33,0.545455,0.325301,81,80,12,10,0.325301,81,1,2,0,0,2,168,276,7,7,7,6,23,1,21,3,34,57,1,31,3,168,276,7,7,7,6,23,1,21,3,34,57,1,31,3,23,2,0,7,37,219,2,5,21,0.850649351,345,0.857142857,0,0.35483871,0.347826087,1,5,13.69565217,6,1.5652,true
    0.670606,9,29,10,0.381818,0.515306,105,101,3,1,1,46,4,8,9,11,36,0.375,0.212,53,51,9,15,0.212,53,1,2,0,0,2,197,275,5,7,5,6,25,1,23,4,36,74,1,33,4,197,275,5,7,5,6,25,1,23,4,36,74,1,33,4,25,2,0,8,40,258,4,4,23,0.758333333,390,0.8,0,0.333333333,0.3,1,6,14.4,7,1.76,true
    0,0,0,0,0,0,0,0,1,1,1,13,4,4,2,7,19,0.545455,0.388889,35,35,6,5,0.388889,35,1,2,0,0,2,55,97,2,4,2,3,12,1,10,1,23,21,1,20,1,55,97,2,4,2,3,12,1,10,1,23,21,1,20,1,12,2,0,6,23,46,2,4,10,0.818181818,122,0.5,0,0.55,0.4,1,6,9,2,0.8333,true
    0.445748,25,26,26,0.12037,0.2103,52,49,1,1,1,37,5,3,4,13,49,0.857143,0.392208,151,150,30,5,0.392208,151,1,1,0,0,1,234,432,23,10,23,9,36,10,34,13,47,84,10,44,13,234,432,23,10,23,9,36,10,34,13,47,84,10,44,13,36,2,0,6,57,196,1,5,34,0.90931677,744,0.565217391,6,0.25,0.277777778,1,6,19.02777778,2,0.9444,true
    0.597297,19,19,19,0.16369,0.274286,55,48,1,1,1,27,5,3,5,12,38,0.8,0.411371,123,122,20,5,0.411371,123,1,1,0,0,1,176,336,22,8,22,7,26,14,24,8,37,61,14,34,8,176,336,22,8,22,7,26,14,24,8,37,61,14,34,8,26,2,0,6,46,117,1,5,24,0.936363636,505,0.363636364,3,0.323529412,0.346153846,1,6,17.57692308,2,0.9231,true
    0.134483,1,2,1,0.141414,0.154762,14,13,2,1,1,14,3,3,8,6,15,0.111111,0.0860215,8,6,1,8,0.0860215,8,1,1,0,0,1,85,99,1,3,1,3,9,0,8,1,9,37,0,8,1,85,99,1,3,1,3,9,0,8,1,9,37,0,8,1,10,1,0,4,31,3,1,3,9,0.222222222,183,0,0,0,0.333333333,0,0,17.2,2,1.3,true
    0.354642,7,7,7,0.0925267,0.16,26,24,1,1,1,23,6,3,8,14,36,0.761905,0.391129,97,96,16,5,0.391129,97,1,1,0,0,1,151,281,15,8,15,7,22,9,20,6,33,57,9,30,6,151,281,15,8,15,7,22,9,20,6,33,57,9,30,6,22,2,0,7,46,105,1,6,20,0.920634921,422,0.4,2,0.366666667,0.253246753,1,6,17.5,2,0.9091,true
    0.302439,1,1,1,0.096,0.150685,12,11,1,1,1,14,3,5,3,5,18,0.583333,0.362069,42,39,7,5,0.362069,42,1,1,0,0,1,74,125,3,5,3,4,13,1,11,2,24,23,1,21,2,74,125,3,5,3,4,13,1,11,2,24,23,1,21,2,13,2,0,5,22,66,2,3,11,0.805555556,140,0.666666667,0,0.523809524,0.4,1,6,9.538461538,2,0.8462,true
    0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,2,1,0.722222,13,13,3,0,0.722222,13,0,0,4,4,0,5,12,0,1,0,1,2,0,2,1,2,0,0,2,1,5,12,0,1,0,1,2,0,2,1,2,0,0,2,1,2,1,0,5,2,1,5,0,2,2,2,0,0,0,0.75,0,0,0,1,1,false
    0,0,0,0,0,0,0,0,1,1,1,22,4,6,8,7,22,0.571429,0.319588,62,59,8,6,0.366379,85,1,1,0,0,1,132,224,2,5,2,4,15,1,13,1,26,66,1,23,1,147,267,6,5,6,4,16,5,14,1,27,70,5,24,1,15,2,0,6,39,49,3,4,13,0.75,369,0.5,0,0.47826087,0.516666667,1,6,23.46666667,2,1.2667,true
    0,0,0,0,0,0,0,0,3,1,1,17,3,3,3,6,20,0.75,0.402439,66,65,9,3,0.402439,66,1,1,0,0,1,98,179,5,7,5,6,14,1,11,0,25,35,1,21,0,98,179,5,7,5,6,14,1,11,0,25,35,1,21,0,14,2,0,6,25,77,3,3,11,0.861538462,212,0.8,0,0.5,0.517857143,1,5,13.78571429,2,1,true
    0,0,0,0,0,0,0,0,3,1,1,18,5,3,3,8,23,0.769231,0.36646,59,58,10,3,0.36646,59,1,1,0,0,1,102,182,5,8,5,7,15,1,12,0,26,36,1,22,0,102,182,5,8,5,7,15,1,12,0,26,36,1,22,0,15,2,0,8,34,87,3,5,12,0.871428571,230,0.8,0,0.47826087,0.516666667,1,5,14,2,1,true
    0.0209961,1,2,1,0.0108932,0.0176211,10,8,1,2,2,99,10,11,21,27,89,0.947368,0.417625,327,277,54,3,0.417625,327,1,1,0,0,1,456,918,39,27,39,26,62,20,56,19,73,236,20,66,19,456,918,39,27,39,26,62,20,56,19,73,236,20,66,19,62,2,0,14,108,1491,5,10,56,0.957965532,1287,0.487179487,0,0.15942029,0.203629032,1,6,19.12903226,6,1.4194,true
    0.528037,2,2,2,0.183206,0.279412,24,19,1,1,1,13,4,1,2,7,19,0.545455,0.361111,39,38,6,5,0.361111,39,1,1,0,0,1,69,131,2,4,2,3,12,1,10,1,23,24,1,20,1,69,131,2,4,2,3,12,1,10,1,23,24,1,20,1,12,2,0,4,24,46,0,4,10,0.818181818,141,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,true
    0.66419,8,28,9,0.345763,0.5,102,98,3,1,1,46,4,9,12,11,36,0.458333,0.256604,68,66,11,13,0.256604,68,1,2,0,0,2,197,295,5,7,5,6,25,1,23,4,36,74,1,33,4,197,295,5,7,5,6,25,1,23,4,36,74,1,33,4,25,2,0,11,41,258,7,4,23,0.758333333,389,0.8,0,0.333333333,0.257142857,1,6,14.36,7,1.76,true
    0,0,0,0,0,0,0,0,1,1,1,20,4,10,8,11,25,0.384615,0.246269,33,32,5,8,0.246269,33,1,1,0,0,1,101,153,2,4,2,3,14,1,12,0,25,47,1,22,0,101,153,2,4,2,3,14,1,12,0,25,47,1,22,0,14,2,0,12,39,1,8,4,12,0.692307692,243,0.5,0,0.5,0.4,1,6,16.21428571,2,1.2143,true
    0.530414,6,6,6,0.155779,0.247619,31,26,1,1,1,17,4,2,3,7,23,0.666667,0.383721,66,65,10,5,0.383721,66,1,1,0,0,1,106,199,9,6,9,5,16,6,14,3,27,38,6,24,3,106,199,9,6,9,5,16,6,14,3,27,38,6,24,3,16,2,0,5,28,72,1,4,14,0.933333333,254,0.333333333,0,0.458333333,0.46875,1,6,14.3125,2,0.875,true
    0,0,0,0,0,0,0,0,1,0,0,3,0,1,4,0,3,0.25,0.115385,3,3,1,3,0.115385,3,0,0,0,0,0,23,25,3,0,3,0,3,3,3,0,3,12,3,3,0,23,25,3,0,3,0,3,3,3,0,3,12,3,3,0,3,1,0,1,9,0,1,0,3,0,86,0,0,0,0.5,0,0,26.66666667,1,0.6667,false
    0,0,0,0,0,0,0,0,3,1,1,30,4,5,20,7,24,0.375,0.168421,32,32,6,10,0.186603,39,1,1,2,2,1,158,216,6,6,6,5,17,3,15,1,28,89,3,25,1,170,230,9,6,9,5,18,6,16,1,29,92,6,26,1,17,2,2,7,44,106,4,4,15,0.760416667,483,0.5,0,0.458333333,0.485294118,1,6,27.05882353,5,1.5294,true
    0,0,0,0,0,0,0,0,1,1,1,22,4,7,9,9,22,0.583333,0.219626,47,46,7,5,0.219626,47,1,1,0,0,1,167,225,5,5,5,4,13,3,11,1,24,47,3,21,1,167,225,5,5,5,4,13,3,11,1,24,47,3,21,1,13,2,0,8,32,52,4,4,11,0.933333333,1216,0.4,0,0.55,0.415384615,1,6,92.15384615,4,1.3846,true
    0.677966,15,15,15,0.22541,0.352941,55,48,1,1,1,21,4,3,5,7,27,0.736842,0.356808,76,75,14,5,0.356808,76,1,1,0,0,1,137,244,10,8,10,7,20,5,18,5,31,52,5,28,5,137,244,10,8,10,7,20,5,18,5,31,52,5,28,5,20,2,0,6,32,114,2,4,18,0.894736842,361,0.5,0,0.392857143,0.45,1,6,16.55,2,0.9,true
    0.245714,1,1,1,0.0892857,0.138462,10,9,1,1,1,13,3,4,2,6,18,0.545455,0.359223,37,35,6,5,0.359223,37,1,1,0,0,1,66,112,2,4,2,3,12,1,10,1,23,21,1,20,1,66,112,2,4,2,3,12,1,10,1,23,21,1,20,1,12,2,0,5,22,54,2,3,10,0.818181818,117,0.5,0,0.55,0.5,1,6,8.583333333,2,0.8333,true
    0.26875,1,1,1,0.0980392,0.15,10,9,1,1,1,12,3,4,2,6,17,0.5,0.357895,34,33,5,5,0.357895,34,1,1,0,0,1,61,102,2,4,2,3,11,1,9,1,22,18,1,19,1,61,102,2,4,2,3,11,1,9,1,22,18,1,19,1,11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,true
